	Humidity # 51.25185012817383	Hum Ambient temperature # 27.42130126953125			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:48 CDT 2014	 X # 1.984375	 Y # -1.09375	Z # 0.328125			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:48 CDT 2014	 X # 1.984375	 Y # 1.984375	Z # 2.0			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:48 CDT 2014	 X # -2.0	 Y # 1.984375	Z # 2.0			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:48 CDT 2014	 X # -1.203125	 Y # 1.984375	Z # 2.0			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:48 CDT 2014	 X # -0.3125	 Y # 1.984375	Z # -1.984375			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:49 CDT 2014	 X # -0.984375	 Y # 1.71875	Z # 2.0			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:49 CDT 2014	 X # 1.984375	 Y # -0.359375	Z # -0.59375			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:49 CDT 2014	 X # -1.265625	 Y # -0.046875	Z # 1.15625			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:49 CDT 2014	 X # -0.25	 Y # -0.203125	Z # 0.5			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:49 CDT 2014	 X # -0.703125	 Y # -0.1875	Z # 1.046875	Humidity # 48.024566650390625	Hum Ambient temperature # 27.088823242187495			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:49 CDT 2014	 X # -1.0625	 Y # -0.640625	Z # 0.125			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:49 CDT 2014	 X # -0.671875	 Y # -0.421875	Z # 0.46875			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:49 CDT 2014	 X # -0.5625	 Y # -0.390625	Z # 0.65625			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:49 CDT 2014	 X # -0.5625	 Y # -0.390625	Z # 1.328125			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:49 CDT 2014	 X # -0.09375	 Y # -0.546875	Z # 0.53125			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:50 CDT 2014	 X # -0.71875	 Y # -0.734375	Z # 0.328125			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:50 CDT 2014	 X # -0.703125	 Y # -0.71875	Z # 0.078125			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:50 CDT 2014	 X # -0.734375	 Y # -0.71875	Z # 0.140625			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:50 CDT 2014	 X # -0.65625	 Y # -0.609375	Z # 0.15625			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:50 CDT 2014	 X # -0.84375	 Y # -0.6875	Z # 0.109375			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:50 CDT 2014	 X # -0.703125	 Y # -0.65625	Z # 0.09375	Humidity # 47.70412826538086	Hum Ambient temperature # 27.003022460937494			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:50 CDT 2014	 X # -0.71875	 Y # -0.6875	Z # 0.09375			*
Latitude # 39.03360084	Longitude # -94.57602077	 Date # Sat Jun 21 21:55:50 CDT 2014	 X # -0.734375	 Y # -0.65625	Z # 0.125			*
